"order_id","courier_id","courier_age_years","courier_rating_1_to_5","restaurant_latitude_deg","restaurant_longitude_deg","customer_latitude_deg","customer_longitude_deg","order_type","vehicle_type","temperature_celsius","humidity_percent","precipitation_mm","weather_description","traffic_level","distance_km","delivery_time_min","order_type_factor","vehicle_type_factor","traffic_level_cleaned","traffic_level_factor","weather_description_cleaned","weather_category","long_delivery_flag","average_speed_kmph"
"3026","MYSRES06DEL03",30,5,12.323994,76.626167,12.383994,76.686167,"Drinks ","scooter ",20.81,67,0,"clear sky","Moderate",15.21,37.98333333,"Drinks","scooter","moderate","moderate","clear sky","Clear",0,24.0263273386596
"89C3","MUMRES01DEL03",38,4.9,19.12663,72.829976,19.18663,72.889976,"Meal ","scooter ",26.46,57,0,"smoke","High",14.75,43.56666667,"Meal","scooter","high","high","smoke","Poor Visibility",1,20.3136954842912
"72CC","HYDRES17DEL03",27,4.6,17.451976,78.385883,17.481976,78.415883,"Snack ","motorcycle ",22.84,60,0,"haze","Low",8.98,24.03333333,"Snack","motorcycle","low","low","haze","Poor Visibility",0,22.4188626938168
"48DF","INDORES01DEL02",27,4.5,22.695207,75.866059,22.825207,75.996059,"Buffet ","motorcycle ",22.25,44,0,"clear sky","Very High",27.93,49.05,"Buffet","motorcycle","very high","very high","clear sky","Clear",1,34.1651376146789
"3DED","MYSRES13DEL02",21,4.8,12.310972,76.659264,12.440972,76.789264,"Buffet ","motorcycle ",20.25,68,0,"clear sky","High",27.2,46.65,"Buffet","motorcycle","high","high","clear sky","Clear",1,34.983922829582
"34ED","INDORES03DEL03",30,4.8,22.751857,75.866699,22.841857,75.956699,"Drinks ","scooter ",22.23,44,0,"clear sky","High",17.77,48.65,"Drinks","scooter","high","high","clear sky","Clear",1,21.9157245632066
"CF3E","LUDHRES18DEL02",28,4.8,30.890184,75.829615,30.910184,75.849615,"Drinks ","scooter ",24.01,38,0,"clear sky","Very Low",3.47,19.16666667,"Drinks","scooter","very low","very low","clear sky","Clear",0,10.862608693763
"596D","RANCHIRES09DEL01",24,4.8,23.351058,85.325731,23.421058,85.395731,"Meal ","scooter ",20.27,83,0,"mist","High",17.04,45.48333333,"Meal","scooter","high","high","mist","Rainy",1,22.478563578049
"375D","VADRES010DEL01",34,4.8,22.310329,73.169083,22.380329,73.239083,"Snack ","scooter ",24,64,0,"haze","Moderate",13.82,34.66666667,"Snack","scooter","moderate","moderate","haze","Poor Visibility",0,23.9192307669308
"9CC9","VADRES14DEL01",20,4.7,22.311603,73.165012,22.421603,73.275012,"Snack ","motorcycle ",23.93,64,0,"haze","High",20.24,41.96666667,"Snack","motorcycle","high","high","haze","Poor Visibility",1,28.9372517848342
"678A","JAPRES17DEL01",28,4.6,26.892312,75.806896,26.932312,75.846896,"Drinks ","scooter ",23.65,46,0,"haze","Moderate",9.63,38.2,"Drinks","scooter","moderate","moderate","haze","Poor Visibility",0,15.1256544502618
"AD24","VADRES13DEL01",31,4.2,22.310237,73.158921,22.380237,73.228921,"Buffet ","electric_scooter ",23.99,64,0,"haze","Moderate",13.04,27.53333333,"Buffet","electric_scooter","moderate","moderate","haze","Poor Visibility",0,28.4164648944814
"7CD9","HYDRES13DEL01",35,4.2,17.431477,78.40035,17.501477,78.47035,"Meal ","scooter ",22.83,60,0,"haze","High",18.95,41.11666667,"Meal","scooter","high","high","haze","Poor Visibility",1,27.653019859939
"792B","PUNERES02DEL03",39,4.8,18.55144,73.804855,18.58144,73.834855,"Snack ","motorcycle ",22.64,50,0,"clear sky","Low",7.73,22.88333333,"Snack","motorcycle","low","low","clear sky","Clear",0,20.2680262229087
"23A1","INDORES14DEL01",38,4.6,22.761593,75.886362,22.831593,75.956362,"Meal ","motorcycle ",22.18,44,0,"clear sky","High",17.05,37.31666667,"Meal","motorcycle","high","high","clear sky","Clear",0,27.414024115461
"4E8C","COIMBRES05DEL03",26,4.3,11.022169,76.999594,11.112169,77.089594,"Drinks ","motorcycle ",26.12,73,0,"haze","High",17.17,43.78333333,"Drinks","motorcycle","high","high","haze","Poor Visibility",1,23.5295013341096
"4CC6","SURRES15DEL01",32,4.8,21.160522,72.771477,21.200522,72.811477,"Snack ","scooter ",24.99,73,0,"mist","Low",7.31,24.93333333,"Snack","scooter","low","low","mist","Rainy",0,17.5909090932608
"6FD9","CHENRES06DEL02",23,4.8,13.054347,80.257221,13.074347,80.277221,"Buffet ","motorcycle ",28.36,81,0,"mist","Low",4.41,16.08333333,"Buffet","motorcycle","low","low","mist","Rainy",0,16.4518134749123
"215D","MUMRES20DEL02",22,4.7,19.103249,72.846749,19.233249,72.976749,"Snack ","motorcycle ",27.86,57,0,"smoke","Very High",31.33,66.51666667,"Snack","motorcycle","very high","very high","smoke","Poor Visibility",1,28.260586317802
"CFD8","AURGRES09DEL02",26,4.6,19.874103,75.368419,19.894103,75.388419,"Snack ","motorcycle ",21.94,60,0,"haze","Very Low",3.83,15.55,"Snack","motorcycle","very low","very low","haze","Poor Visibility",0,14.7781350482315
"5EFF","HYDRES14DEL02",37,4.2,17.426228,78.407495,17.446228,78.427495,"Meal ","scooter ",22.83,60,0,"haze","Low",4.82,15.85,"Meal","scooter","low","low","haze","Poor Visibility",0,18.2460567823344
"98D5","SURRES08DEL03",27,4.8,21.173343,72.792731,21.263343,72.882731,"Buffet ","motorcycle ",24.92,43,0,"clear sky","High",16.15,38.83333333,"Buffet","motorcycle","high","high","clear sky","Clear",0,24.9527897017127
"385E","BANGRES20DEL03",31,4.9,12.972161,77.596014,13.062161,77.686014,"Meal ","scooter ",22.33,73,0,"haze","Very High",18.08,48.43333333,"Meal","scooter","very high","very high","haze","Poor Visibility",1,22.3977976615552
"84B","MUMRES04DEL03",29,4.9,19.254567,72.848923,19.284567,72.878923,"Snack ","electric_scooter ",28.03,55,0,"clear sky","Moderate",6.37,26.46666667,"Snack","electric_scooter","moderate","moderate","clear sky","Clear",0,14.4408060435213
"BC27","SURRES20DEL03",33,4.1,21.15276,72.778059,21.24276,72.868059,"Snack ","motorcycle ",24.94,73,0,"mist","High",19.34,47.23333333,"Snack","motorcycle","high","high","mist","Rainy",1,24.5673959085792
"F40","COIMBRES03DEL03",29,3.9,11.025083,77.015393,11.085083,77.075393,"Drinks ","motorcycle ",25.94,73,0,"haze","Moderate",12.76,34.8,"Drinks","motorcycle","moderate","moderate","haze","Poor Visibility",0,22
"3706","JAPRES11DEL02",33,4.5,26.90294,75.793007,26.92294,75.813007,"Drinks ","scooter ",23.62,46,0,"haze","Low",3.76,21.66666667,"Drinks","scooter","low","low","haze","Poor Visibility",0,10.4123076907058
"BF14","KOLRES04DEL01",29,4.6,22.538731,88.364878,22.648731,88.474878,"Drinks ","scooter ",28.02,65,0,"haze","Very High",23.71,57.93333333,"Drinks","scooter","very high","very high","haze","Poor Visibility",1,24.5558112787431
"6770","BANGRES19DEL02",36,4.6,12.914264,77.6784,12.934264,77.6984,"Drinks ","scooter ",23.46,72,0,"haze","Low",6.69,25.78333333,"Drinks","scooter","low","low","haze","Poor Visibility",0,15.5681965113857
"9A03","JAPRES09DEL02",35,4.7,26.911378,75.789034,27.041378,75.919034,"Drinks ","motorcycle ",23.86,29,0,"clear sky","Very High",24.58,57.31666667,"Drinks","motorcycle","very high","very high","clear sky","Clear",1,25.73073567748
"AC20","JAPRES08DEL03",29,4.5,26.910262,75.783013,27.000262,75.873013,"Meal ","motorcycle ",23.72,28,0,"clear sky","High",17.09,35.75,"Meal","motorcycle","high","high","clear sky","Clear",0,28.6825174825175
"1C5C","CHENRES19DEL03",34,5,12.986047,80.218114,13.016047,80.248114,"Snack ","motorcycle ",28.53,81,0,"mist","Low",8.7,26.06666667,"Snack","motorcycle","low","low","mist","Rainy",0,20.0255754450095
"4105","CHENRES06DEL03",25,4.8,13.054347,80.257221,13.144347,80.347221,"Buffet ","motorcycle ",28.36,82,0,"overcast clouds","Very High",18.01,58.71666667,"Buffet","motorcycle","very high","very high","overcast clouds","Clear",1,18.4036332660571
"79AE","PUNERES04DEL01",36,4.9,18.51421,73.838429,18.52421,73.848429,"Snack ","motorcycle ",22.92,49,0,"clear sky","Very Low",2.06,11.85,"Snack","motorcycle","very low","very low","clear sky","Clear",0,10.4303797468354
"D270","AURGRES05DEL02",22,3.7,19.875522,75.367127,19.925522,75.417127,"Snack ","motorcycle ",21.74,60,0,"haze","Moderate",10.49,31.95,"Snack","motorcycle","moderate","moderate","haze","Poor Visibility",0,19.6995305164319
"3025","HYDRES08DEL01",38,4.6,17.438263,78.397865,17.448263,78.407865,"Snack ","scooter ",22.75,60,0,"haze","Low",2.32,16.88333333,"Snack","scooter","low","low","haze","Poor Visibility",0,8.24481737576403
"7208","PUNERES17DEL01",21,2.6,18.530963,73.828972,18.640963,73.938972,"Snack ","scooter ",23.15,48,0,"clear sky","Very High",26.14,64.16666667,"Snack","scooter","very high","very high","clear sky","Clear",1,24.4425974013277
"2BC3","COIMBRES12DEL02",32,4,11.000762,76.981876,11.080762,77.061876,"Meal ","scooter ",26.01,73,0,"haze","High",16.18,35.86666667,"Meal","scooter","high","high","haze","Poor Visibility",0,27.0669144956257
"5.30E+04","SURRES12DEL01",25,5,21.183434,72.814492,21.293434,72.924492,"Buffet ","motorcycle ",24.9,42,0,"clear sky","High",23.68,45.75,"Buffet","motorcycle","high","high","clear sky","Clear",1,31.055737704918
"6377","CHENRES01DEL03",22,4.9,13.005801,80.250744,13.035801,80.280744,"Buffet ","electric_scooter ",28.46,81,0,"mist","Low",5.87,19.81666667,"Buffet","electric_scooter","low","low","mist","Rainy",0,17.7729184158498
"8345","RANCHIRES19DEL02",31,4.8,23.333017,85.3172,23.383017,85.3672,"Buffet ","electric_scooter ",20.05,83,0,"mist","Moderate",8.76,27.76666667,"Buffet","electric_scooter","moderate","moderate","mist","Rainy",0,18.9291716663951
"5BD5","MYSRES09DEL01",28,4.3,12.323194,76.630583,12.433194,76.740583,"Snack ","electric_scooter ",20.62,67,0,"clear sky","High",22.23,37.53333333,"Snack","electric_scooter","high","high","clear sky","Clear",0,35.5364120813087
"7C65","VADRES06DEL01",27,4.7,22.31279,73.170283,22.38279,73.240283,"Drinks ","scooter ",24,64,0,"haze","Moderate",13.05,40.25,"Drinks","scooter","moderate","moderate","haze","Poor Visibility",1,19.4534161490683
"3C1A","JAPRES06DEL01",23,4.6,26.911927,75.797282,27.021927,75.907282,"Buffet ","motorcycle ",23.84,28,0,"clear sky","High",22.34,45.98333333,"Buffet","motorcycle","high","high","clear sky","Clear",1,29.1496919194744
"252C","SURRES04DEL01",28,4.5,21.173493,72.801953,21.283493,72.911953,"Buffet ","scooter ",24.91,42,0,"clear sky","High",21.05,44.85,"Buffet","scooter","high","high","clear sky","Clear",1,28.1605351170569
"9836","BANGRES11DEL03",38,5,12.934365,77.616155,12.994365,77.676155,"Buffet ","motorcycle ",23,72,0,"haze","High",14.88,39.55,"Buffet","motorcycle","high","high","haze","Poor Visibility",0,22.5739570164349
"2C3A","PUNERES12DEL01",36,4.6,18.520016,73.830547,18.590016,73.900547,"Snack ","motorcycle ",22.91,49,0,"clear sky","High",14.96,43.05,"Snack","motorcycle","high","high","clear sky","Clear",1,20.8501742160279
"6D9B","JAPRES05DEL01",24,4.3,26.905287,75.794592,27.015287,75.904592,"Buffet ","motorcycle ",23.81,28,0,"clear sky","High",20.47,46.93333333,"Buffet","motorcycle","high","high","clear sky","Clear",1,26.1690340927677
"B9D1","INDORES17DEL02",28,4.5,22.761226,75.887522,22.841226,75.967522,"Drinks ","motorcycle ",22.21,44,0,"clear sky","High",14.61,42.88333333,"Drinks","motorcycle","high","high","clear sky","Clear",1,20.4415079689422
"2D8D","MYSRES05DEL01",25,4.8,12.323978,76.627961,12.393978,76.697961,"Buffet ","motorcycle ",20.8,67,0,"clear sky","Moderate",16.25,32.56666667,"Buffet","motorcycle","moderate","moderate","clear sky","Clear",0,29.9385875097299
"1300","SURRES02DEL01",37,4.9,21.186608,72.794136,21.226608,72.834136,"Snack ","motorcycle ",24.94,73,0,"mist","Low",6.97,23.71666667,"Snack","motorcycle","low","low","mist","Rainy",0,17.6331693580277
"8.00E+68","MUMRES14DEL01",34,5,19.1813,72.836191,19.2213,72.876191,"Drinks ","scooter ",27.85,57,0,"smoke","High",8.97,45.61666667,"Drinks","scooter","high","high","smoke","Poor Visibility",1,11.798319326869
"66F3","BANGRES20DEL02",37,4.9,12.972161,77.596014,13.052161,77.676014,"Snack ","electric_scooter ",22.5,73,0,"haze","High",15.33,50.6,"Snack","electric_scooter","high","high","haze","Poor Visibility",1,18.1778656126482
"7A86","SURRES06DEL02",21,4.5,21.185047,72.80859,21.265047,72.88859,"Meal ","motorcycle ",24.91,42,0,"clear sky","High",16.95,32.81666667,"Meal","motorcycle","high","high","clear sky","Clear",0,30.9903504285434
"7E6B","CHENRES15DEL01",33,4.9,13.026286,80.275235,13.096286,80.345235,"Drinks ","scooter ",28.41,82,0,"overcast clouds","Very High",19.98,64.38333333,"Drinks","scooter","very high","very high","overcast clouds","Clear",1,18.6197256028278
"2.70E+03","JAPRES15DEL01",30,4.2,26.891191,75.802083,26.931191,75.842083,"Meal ","motorcycle ",23.64,46,0,"haze","Moderate",7.53,24.93333333,"Meal","motorcycle","moderate","moderate","haze","Poor Visibility",0,18.1203208580375
"23A7","PUNERES11DEL01",35,4.2,18.533811,73.899315,18.543811,73.909315,"Drinks ","motorcycle ",23.1,49,0,"clear sky","Very Low",2.3,18.71666667,"Drinks","motorcycle","very low","very low","clear sky","Clear",0,7.37310774579286
"B72C","COIMBRES18DEL01",27,4.6,11.02091,76.940432,11.03091,76.950432,"Snack ","motorcycle ",25.77,73,0,"haze","Very Low",2.31,13.7,"Snack","motorcycle","very low","very low","haze","Poor Visibility",0,10.1167883211679
"FEF","SURRES18DEL01",34,4.7,21.149834,72.778666,21.219834,72.848666,"Meal ","motorcycle ",24.92,73,0,"mist","Moderate",13.46,30.76666667,"Meal","motorcycle","moderate","moderate","mist","Rainy",0,26.2491874294421
"E0AC","KOCRES16DEL02",33,4.8,10.003064,76.307589,10.133064,76.437589,"Meal ","motorcycle ",24.18,92,0,"broken clouds","Very High",26.21,51.16666667,"Meal","motorcycle","very high","very high","broken clouds","Clear",1,30.7348534181932
"BF3E","KOCRES05DEL02",29,4.6,9.970717,76.285447,9.990717,76.305447,"Drinks ","motorcycle ",26.32,79,0,"clear sky","Low",4.81,24.18333333,"Drinks","motorcycle","low","low","clear sky","Clear",0,11.9338387335539
"896B","MUMRES09DEL03",37,4.7,18.994049,72.825203,19.054049,72.885203,"Meal ","scooter ",28.01,57,0,"smoke","High",11.59,38.65,"Meal","scooter","high","high","smoke","Poor Visibility",0,17.9922380336352
"D9F8","KOCRES12DEL02",28,4.8,9.988483,76.295211,10.118483,76.425211,"Buffet ","motorcycle ",24.14,92,0,"scattered clouds","Very High",26.93,56.76666667,"Buffet","motorcycle","very high","very high","scattered clouds","Clear",1,28.463887256109
"849B","MYSRES01DEL01",23,4.6,12.311072,76.654878,12.381072,76.724878,"Snack ","motorcycle ",20.7,68,0,"clear sky","High",13.96,35.73333333,"Snack","motorcycle","high","high","clear sky","Clear",0,23.4402985096493
"A826","INDORES16DEL02",22,4.9,22.744648,75.894377,22.874648,76.024377,"Drinks ","motorcycle ",22.24,44,0,"clear sky","Very High",31.62,59.5,"Drinks","motorcycle","very high","very high","clear sky","Clear",1,31.8857142857143
"E0ED","KOLRES010DEL02",21,4.6,22.538999,88.322337,22.618999,88.402337,"Meal ","scooter ",27.99,65,0,"haze","High",19.95,40.56666667,"Meal","scooter","high","high","haze","Poor Visibility",1,29.5069843854144
"30DA","HYDRES03DEL02",22,4.8,17.422819,78.449578,17.552819,78.579578,"Buffet ","electric_scooter ",22.68,60,0,"haze","Very High",28.1,52.23333333,"Buffet","electric_scooter","very high","very high","haze","Poor Visibility",1,32.2782386746827
"CB24","LUDHRES04DEL02",33,4.9,30.914057,75.83982,30.934057,75.85982,"Meal ","motorcycle ",23.9,38,0,"clear sky","Low",4.43,13,"Meal","motorcycle","low","low","clear sky","Clear",0,20.4461538461538
"20AC","BANGRES19DEL03",39,4.2,12.914264,77.6784,12.974264,77.7384,"Snack ","scooter ",23.27,73,0,"haze","High",16.86,42.05,"Snack","scooter","high","high","haze","Poor Visibility",1,24.0570749108205
"3125","CHENRES20DEL02",27,4.8,12.975996,80.221898,13.025996,80.271898,"Meal ","motorcycle ",28.49,81,0,"mist","Moderate",10.9,28.35,"Meal","motorcycle","moderate","moderate","mist","Rainy",0,23.0687830687831
"8914","INDORES06DEL03",37,4.7,22.728163,75.884212,22.818163,75.974212,"Drinks ","motorcycle ",22.23,44,0,"clear sky","High",19.18,46.91666667,"Drinks","motorcycle","high","high","clear sky","Clear",1,24.5285968010992
"BAC6","CHENRES04DEL03",24,4.9,13.02978,80.208812,13.11978,80.298812,"Snack ","motorcycle ",28.35,82,0,"overcast clouds","High",21.28,52.01666667,"Snack","motorcycle","high","high","overcast clouds","Clear",1,24.5459788513588
"6807","INDORES05DEL02",32,4.6,22.727021,75.884167,22.747021,75.904167,"Meal ","scooter ",22.08,60,0,"haze","Low",4.15,18.45,"Meal","scooter","low","low","haze","Poor Visibility",0,13.4959349593496
"B8F0","HYDRES01DEL02",38,3.9,17.410371,78.437225,17.490371,78.517225,"Snack ","motorcycle ",22.77,60,0,"haze","High",16.3,42.73333333,"Snack","motorcycle","high","high","haze","Poor Visibility",1,22.886115446403
"A19A","SURRES01DEL01",27,4.7,21.186438,72.794115,21.296438,72.904115,"Snack ","motorcycle ",24.9,42,0,"clear sky","High",20.21,42.83333333,"Snack","motorcycle","high","high","clear sky","Clear",1,28.3097276286622
"3.30E+02","MUMRES13DEL01",26,4.8,19.178321,72.834715,19.218321,72.874715,"Snack ","electric_scooter ",27.9,57,0,"smoke","High",9.63,44.18333333,"Snack","electric_scooter","high","high","smoke","Poor Visibility",1,13.0773293106811
"6720","MUMRES06DEL01",39,4.7,19.055831,72.833984,19.095831,72.873984,"Drinks ","motorcycle ",27.98,57,0,"smoke","Moderate",11.75,42.85,"Drinks","motorcycle","moderate","moderate","smoke","Poor Visibility",1,16.4527421236873
"77BD","BANGRES13DEL02",38,4.7,12.935662,77.61413,13.065662,77.74413,"Meal ","electric_scooter ",22.33,73,0,"haze","Very High",26.27,51.21666667,"Meal","electric_scooter","very high","very high","haze","Poor Visibility",1,30.7751382993313
"18BE","MUMRES18DEL02",29,4.6,19.1093,72.825451,19.1893,72.905451,"Drinks ","motorcycle ",26.5,57,0,"smoke","Very High",24.72,76.5,"Drinks","motorcycle","very high","very high","smoke","Poor Visibility",1,19.3882352941176
"C866","LUDHRES16DEL02",28,4.7,30.895817,75.813112,30.915817,75.833112,"Buffet ","electric_scooter ",24.01,38,0,"clear sky","Very Low",4.71,12.65,"Buffet","electric_scooter","very low","very low","clear sky","Clear",0,22.3399209486166
"B2EF","BANGRES18DEL01",21,4.4,12.913041,77.683237,13.023041,77.793237,"Snack ","scooter ",22.77,73,0,"haze","Very High",24.77,62.13333333,"Snack","scooter","very high","very high","haze","Poor Visibility",1,23.9195278982789
"8D50","JAPRES03DEL02",24,4.8,26.913483,75.803139,26.963483,75.853139,"Drinks ","motorcycle ",23.67,46,0,"haze","Moderate",8.53,33.45,"Drinks","motorcycle","moderate","moderate","haze","Poor Visibility",0,15.3004484304933
"3280","COIMBRES11DEL02",30,4.7,11.001753,76.986241,11.021753,77.006241,"Snack ","electric_scooter ",25.94,73,0,"haze","Low",5.35,20.25,"Snack","electric_scooter","low","low","haze","Poor Visibility",0,15.8518518518519
"AC75","COIMBRES16DEL01",36,5,11.010375,76.95295,11.080375,77.02295,"Snack ","scooter ",25.95,73,0,"haze","High",13.76,36.25,"Snack","scooter","high","high","haze","Poor Visibility",0,22.7751724137931
"ABCA","VADRES11DEL02",24,4.4,22.308096,73.167753,22.438096,73.297753,"Snack ","scooter ",23.92,64,0,"haze","High",24.3,43.7,"Snack","scooter","high","high","haze","Poor Visibility",1,33.3638443935927
"253E","INDORES09DEL01",38,4.6,22.725835,75.887648,22.835835,75.997648,"Drinks ","scooter ",22.27,44,0,"clear sky","High",22.02,46.85,"Drinks","scooter","high","high","clear sky","Clear",1,28.2006403415155
"C8E","COIMBRES14DEL01",24,4.7,11.003681,76.975525,11.043681,77.015525,"Buffet ","motorcycle ",25.84,73,0,"haze","Moderate",8.14,25.8,"Buffet","motorcycle","moderate","moderate","haze","Poor Visibility",0,18.9302325581395
"9BA6","CHENRES07DEL03",34,4.6,13.081878,80.248519,13.171878,80.338519,"Meal ","motorcycle ",28.34,82,0,"overcast clouds","Very High",22.32,60.85,"Meal","motorcycle","very high","very high","overcast clouds","Clear",1,22.0082169268694
"65BF","SURRES14DEL02",31,4.6,21.157729,72.768726,21.237729,72.848726,"Drinks ","motorcycle ",24.93,73,0,"mist","High",14.17,44.06666667,"Drinks","motorcycle","high","high","mist","Rainy",1,19.293494703533
"9108","BANGRES15DEL01",37,4.9,12.975377,77.696664,13.085377,77.806664,"Drinks ","motorcycle ",22.26,73,0,"haze","High",23.86,53.38333333,"Drinks","motorcycle","high","high","haze","Poor Visibility",1,26.8173587278687
